id,source,n,old_eje,old_tema,old_sprint,new_eje,new_tema,new_sprint,sprint_id
"Q0764","gineco_obstetricia","78","Salud integral de las mujeres","Obstetricia","Infecciones en embarazo / TORCH / ITS","Salud integral de las mujeres","Obstetricia","SIM-O3 · Infecciones en embarazo y ETMI","SIM-O3"
"Q0668","gineco_obstetricia","80","Salud integral de las mujeres","Obstetricia","Infecciones en embarazo / TORCH / ITS","Salud integral de las mujeres","Ginecología","SIM-G2 · Infecciones ginecológicas, vulvovaginitis, EPI e ITS","SIM-G2"
"Q0769","gineco_obstetricia","83","Salud integral de las mujeres","Obstetricia","Infecciones en embarazo / TORCH / ITS","Salud integral de las mujeres","Obstetricia","SIM-O3 · Infecciones en embarazo y ETMI","SIM-O3"
"Q0694","gineco_obstetricia","8","Salud integral de las mujeres","Obstetricia","Obstetricia general","Salud integral de las mujeres","Obstetricia","SIM-O1 · Control prenatal, parto y puerperio","SIM-O1"
"Q0695","gineco_obstetricia","9","Salud integral de las mujeres","Obstetricia","Obstetricia general","Salud integral de las mujeres","Obstetricia","SIM-O3 · Infecciones en embarazo y ETMI","SIM-O3"
"Q0702","gineco_obstetricia","16","Salud integral de las mujeres","Obstetricia","Obstetricia general","Salud integral de las mujeres","Obstetricia","SIM-O2 · Patologías gestacionales: HTA, DBT, hemorragias, RPM y ectópico","SIM-O2"
"Q0704","gineco_obstetricia","18","Salud integral de las mujeres","Obstetricia","Obstetricia general","Salud integral de las mujeres","Obstetricia","SIM-O1 · Control prenatal, parto y puerperio","SIM-O1"
"Q0710","gineco_obstetricia","24","Salud integral de las mujeres","Obstetricia","Obstetricia general","Salud integral de las mujeres","Obstetricia","SIM-O2 · Patologías gestacionales: HTA, DBT, hemorragias, RPM y ectópico","SIM-O2"
"Q0712","gineco_obstetricia","26","Salud integral de las mujeres","Obstetricia","Obstetricia general","Salud integral de las mujeres","Obstetricia","SIM-O1 · Control prenatal, parto y puerperio","SIM-O1"
"Q0617","gineco_obstetricia","29","Salud integral de las mujeres","Obstetricia","Obstetricia general","Salud integral de las mujeres","Ginecología","SIM-G4 · Patología mamaria y cáncer de mama","SIM-G4"
"Q0716","gineco_obstetricia","30","Salud integral de las mujeres","Obstetricia","Obstetricia general","Salud integral de las mujeres","Obstetricia","SIM-O2 · Patologías gestacionales: HTA, DBT, hemorragias, RPM y ectópico","SIM-O2"
"Q0717","gineco_obstetricia","31","Salud integral de las mujeres","Obstetricia","Obstetricia general","Salud integral de las mujeres","Obstetricia","SIM-O1 · Control prenatal, parto y puerperio","SIM-O1"
"Q0624","gineco_obstetricia","36","Salud integral de las mujeres","Obstetricia","Obstetricia general","Salud integral de las mujeres","Ginecología","SIM-G6 · Anticoncepción y derechos reproductivos","SIM-G6"
"Q0727","gineco_obstetricia","41","Salud integral de las mujeres","Obstetricia","Obstetricia general","Salud integral de las mujeres","Obstetricia","SIM-O2 · Patologías gestacionales: HTA, DBT, hemorragias, RPM y ectópico","SIM-O2"
"Q0734","gineco_obstetricia","48","Salud integral de las mujeres","Obstetricia","Obstetricia general","Salud integral de las mujeres","Obstetricia","SIM-O3 · Infecciones en embarazo y ETMI","SIM-O3"
"Q0743","gineco_obstetricia","57","Salud integral de las mujeres","Obstetricia","Obstetricia general","Salud integral de las mujeres","Obstetricia","SIM-O1 · Control prenatal, parto y puerperio","SIM-O1"
"Q0744","gineco_obstetricia","58","Salud integral de las mujeres","Obstetricia","Obstetricia general","Salud integral de las mujeres","Obstetricia","SIM-O1 · Control prenatal, parto y puerperio","SIM-O1"
"Q0745","gineco_obstetricia","59","Salud integral de las mujeres","Obstetricia","Obstetricia general","Salud integral de las mujeres","Obstetricia","SIM-O2 · Patologías gestacionales: HTA, DBT, hemorragias, RPM y ectópico","SIM-O2"
"Q0747","gineco_obstetricia","61","Salud integral de las mujeres","Obstetricia","Obstetricia general","Salud integral de las mujeres","Obstetricia","SIM-O1 · Control prenatal, parto y puerperio","SIM-O1"
"Q0751","gineco_obstetricia","65","Salud integral de las mujeres","Obstetricia","Obstetricia general","Salud integral de las mujeres","Obstetricia","SIM-O1 · Control prenatal, parto y puerperio","SIM-O1"
"Q0752","gineco_obstetricia","66","Salud integral de las mujeres","Obstetricia","Obstetricia general","Salud integral de las mujeres","Obstetricia","SIM-O3 · Infecciones en embarazo y ETMI","SIM-O3"
"Q0753","gineco_obstetricia","67","Salud integral de las mujeres","Obstetricia","Obstetricia general","Salud integral de las mujeres","Obstetricia","SIM-O1 · Control prenatal, parto y puerperio","SIM-O1"
"Q0756","gineco_obstetricia","70","Salud integral de las mujeres","Obstetricia","Obstetricia general","Salud integral de las mujeres","Obstetricia","SIM-O2 · Patologías gestacionales: HTA, DBT, hemorragias, RPM y ectópico","SIM-O2"
"Q0662","gineco_obstetricia","74","Salud integral de las mujeres","Obstetricia","Obstetricia general","Salud integral de las mujeres","Ginecología","SIM-G2 · Infecciones ginecológicas, vulvovaginitis, EPI e ITS","SIM-G2"
"Q0762","gineco_obstetricia","76","Salud integral de las mujeres","Obstetricia","Obstetricia general","Salud integral de las mujeres","Obstetricia","SIM-O2 · Patologías gestacionales: HTA, DBT, hemorragias, RPM y ectópico","SIM-O2"
"Q0765","gineco_obstetricia","79","Salud integral de las mujeres","Obstetricia","Obstetricia general","Salud integral de las mujeres","Obstetricia","SIM-O2 · Patologías gestacionales: HTA, DBT, hemorragias, RPM y ectópico","SIM-O2"
"Q0770","gineco_obstetricia","84","Salud integral de las mujeres","Obstetricia","Obstetricia general","Salud integral de las mujeres","Obstetricia","SIM-O1 · Control prenatal, parto y puerperio","SIM-O1"
"Q0772","gineco_obstetricia","86","Salud integral de las mujeres","Obstetricia","Obstetricia general","Salud integral de las mujeres","Obstetricia","SIM-O1 · Control prenatal, parto y puerperio","SIM-O1"
"Q0773","gineco_obstetricia","87","Salud integral de las mujeres","Obstetricia","Obstetricia general","Salud integral de las mujeres","Obstetricia","SIM-O2 · Patologías gestacionales: HTA, DBT, hemorragias, RPM y ectópico","SIM-O2"
"Q0696","gineco_obstetricia","10","Salud integral de las mujeres","Obstetricia","Parto pretérmino y gestación múltiple","Salud integral de las mujeres","Obstetricia","SIM-O1 · Control prenatal, parto y puerperio","SIM-O1"
"Q0714","gineco_obstetricia","28","Salud integral de las mujeres","Obstetricia","Parto pretérmino y gestación múltiple","Salud integral de las mujeres","Obstetricia","SIM-O2 · Patologías gestacionales: HTA, DBT, hemorragias, RPM y ectópico","SIM-O2"
"Q0693","gineco_obstetricia","7","Salud integral de las mujeres","Obstetricia","Patologías gestacionales","Salud integral de las mujeres","Obstetricia","SIM-O2 · Patologías gestacionales: HTA, DBT, hemorragias, RPM y ectópico","SIM-O2"
"Q0708","gineco_obstetricia","22","Salud integral de las mujeres","Obstetricia","Patologías gestacionales","Salud integral de las mujeres","Obstetricia","SIM-O2 · Patologías gestacionales: HTA, DBT, hemorragias, RPM y ectópico","SIM-O2"
"Q0720","gineco_obstetricia","34","Salud integral de las mujeres","Obstetricia","Patologías gestacionales","Salud integral de las mujeres","Obstetricia","SIM-O2 · Patologías gestacionales: HTA, DBT, hemorragias, RPM y ectópico","SIM-O2"
"Q0722","gineco_obstetricia","36","Salud integral de las mujeres","Obstetricia","Patologías gestacionales","Salud integral de las mujeres","Obstetricia","SIM-O1 · Control prenatal, parto y puerperio","SIM-O1"
"Q0729","gineco_obstetricia","43","Salud integral de las mujeres","Obstetricia","Patologías gestacionales","Salud integral de las mujeres","Obstetricia","SIM-O2 · Patologías gestacionales: HTA, DBT, hemorragias, RPM y ectópico","SIM-O2"
"Q0732","gineco_obstetricia","46","Salud integral de las mujeres","Obstetricia","Patologías gestacionales","Salud integral de las mujeres","Obstetricia","SIM-O2 · Patologías gestacionales: HTA, DBT, hemorragias, RPM y ectópico","SIM-O2"
"Q0739","gineco_obstetricia","53","Salud integral de las mujeres","Obstetricia","Patologías gestacionales","Salud integral de las mujeres","Obstetricia","SIM-O2 · Patologías gestacionales: HTA, DBT, hemorragias, RPM y ectópico","SIM-O2"
"Q0750","gineco_obstetricia","64","Salud integral de las mujeres","Obstetricia","Patologías gestacionales","Salud integral de las mujeres","Obstetricia","SIM-O2 · Patologías gestacionales: HTA, DBT, hemorragias, RPM y ectópico","SIM-O2"
"Q0774","gineco_obstetricia","88","Salud integral de las mujeres","Obstetricia","Patologías gestacionales","Salud integral de las mujeres","Obstetricia","SIM-O2 · Patologías gestacionales: HTA, DBT, hemorragias, RPM y ectópico","SIM-O2"
"Q0281","clinica","5","Salud pública","Prevención, APS y epidemiología","APS, consejería y promoción de salud","Salud de las personas adultas y adultos mayores","Gastroenterología, toxicología y salud mental","SAD-CL12 · Psiquiatría, toxicología y gastroenterología","SAD-CL12"
"Q0282","clinica","6","Salud pública","Prevención, APS y epidemiología","APS, consejería y promoción de salud","Salud de las personas adultas y adultos mayores","Gastroenterología, toxicología y salud mental","SAD-CL12 · Psiquiatría, toxicología y gastroenterología","SAD-CL12"
"Q0284","clinica","8","Salud pública","Prevención, APS y epidemiología","APS, consejería y promoción de salud","Salud de las personas adultas y adultos mayores","Gastroenterología, toxicología y salud mental","SAD-CL12 · Psiquiatría, toxicología y gastroenterología","SAD-CL12"
"Q0101","clinica","12","Salud pública","Prevención, APS y epidemiología","APS, consejería y promoción de salud","Salud de las personas adultas y adultos mayores","Neumonología","SAD-CL4 · EPOC, asma, tabaquismo y neumonología","SAD-CL4"
"Q0185","clinica","12","Salud pública","Prevención, APS y epidemiología","APS, consejería y promoción de salud","Salud de las personas adultas y adultos mayores","Neurología","SAD-CL9 · Neurología, cefaleas, demencia y ACV","SAD-CL9"
"Q0150","clinica","16","Salud pública","Prevención, APS y epidemiología","APS, consejería y promoción de salud","Salud pública","Prevención, APS y epidemiología","SP-01 · APS, epidemiología, rastreos y prevención","SP-01"
"Q0261","clinica","16","Salud pública","Prevención, APS y epidemiología","APS, consejería y promoción de salud","Salud de las personas adultas y adultos mayores","Gastroenterología, toxicología y salud mental","SAD-CL12 · Psiquiatría, toxicología y gastroenterología","SAD-CL12"
"Q0152","clinica","18","Salud pública","Prevención, APS y epidemiología","APS, consejería y promoción de salud","Salud pública","Prevención, APS y epidemiología","SP-01 · APS, epidemiología, rastreos y prevención","SP-01"
"Q0109","clinica","20","Salud pública","Prevención, APS y epidemiología","APS, consejería y promoción de salud","Salud de las personas adultas y adultos mayores","Neumonología","SAD-CL4 · EPOC, asma, tabaquismo y neumonología","SAD-CL4"
"Q0154","clinica","20","Salud pública","Prevención, APS y epidemiología","APS, consejería y promoción de salud","Salud pública","Prevención, APS y epidemiología","SP-01 · APS, epidemiología, rastreos y prevención","SP-01"
"Q0155","clinica","21","Salud pública","Prevención, APS y epidemiología","APS, consejería y promoción de salud","Salud pública","Prevención, APS y epidemiología","SP-01 · APS, epidemiología, rastreos y prevención","SP-01"
"Q0111","clinica","22","Salud pública","Prevención, APS y epidemiología","APS, consejería y promoción de salud","Salud de las personas adultas y adultos mayores","Neumonología","SAD-CL4 · EPOC, asma, tabaquismo y neumonología","SAD-CL4"
"Q0156","clinica","22","Salud pública","Prevención, APS y epidemiología","APS, consejería y promoción de salud","Salud pública","Prevención, APS y epidemiología","SP-01 · APS, epidemiología, rastreos y prevención","SP-01"
"Q0170","clinica","36","Salud pública","Prevención, APS y epidemiología","APS, consejería y promoción de salud","Salud pública","Prevención, APS y epidemiología","SP-01 · APS, epidemiología, rastreos y prevención","SP-01"
"Q0044","clinica","44","Salud pública","Prevención, APS y epidemiología","APS, consejería y promoción de salud","Salud de las personas adultas y adultos mayores","Cardiología","SAD-CL3 · Arritmias, ECG, insuficiencia cardíaca y valvulopatías","SAD-CL3"
"Q0058","clinica","59","Salud pública","Prevención, APS y epidemiología","APS, consejería y promoción de salud","Salud de las personas adultas y adultos mayores","Cardiología","SAD-CL3 · Arritmias, ECG, insuficiencia cardíaca y valvulopatías","SAD-CL3"
"Q0409","clinica","89","Salud pública","Prevención, APS y epidemiología","APS, consejería y promoción de salud","Salud de las personas adultas y adultos mayores","Infectología sistémica","SAD-CL6 · Infectología sistémica: VIH, sífilis, hepatitis y vectoriales","SAD-CL6"
"Q0144","clinica","10","Salud pública","Prevención, APS y epidemiología","Adulto mayor y prevención comunitaria","Salud pública","Prevención, APS y epidemiología","SP-01 · APS, epidemiología, rastreos y prevención","SP-01"
"Q0145","clinica","11","Salud pública","Prevención, APS y epidemiología","Adulto mayor y prevención comunitaria","Salud pública","Prevención, APS y epidemiología","SP-01 · APS, epidemiología, rastreos y prevención","SP-01"
"Q0291","clinica","15","Salud pública","Prevención, APS y epidemiología","Adulto mayor y prevención comunitaria","Salud de las personas adultas y adultos mayores","Gastroenterología, toxicología y salud mental","SAD-CL12 · Psiquiatría, toxicología y gastroenterología","SAD-CL12"
"Q0161","clinica","27","Salud pública","Prevención, APS y epidemiología","Adulto mayor y prevención comunitaria","Salud pública","Prevención, APS y epidemiología","SP-01 · APS, epidemiología, rastreos y prevención","SP-01"
"Q0369","clinica","41","Salud pública","Prevención, APS y epidemiología","Adulto mayor y prevención comunitaria","Salud de las personas adultas y adultos mayores","Infectología respiratoria","SAD-CL5 · Infectología respiratoria: TBC, NAC, COVID e influenza","SAD-CL5"
"Q0548","cirugia","23","Salud pública","Prevención, APS y epidemiología","Niveles de prevención y rastreos","Salud de las personas adultas y adultos mayores","Cirugía","SAD-CX2 · Oncología quirúrgica y cirugía digestiva","SAD-CX2"
"Q0551","cirugia","26","Salud pública","Prevención, APS y epidemiología","Niveles de prevención y rastreos","Salud de las personas adultas y adultos mayores","Cirugía","SAD-CX2 · Oncología quirúrgica y cirugía digestiva","SAD-CX2"
"Q0559","cirugia","34","Salud pública","Prevención, APS y epidemiología","Niveles de prevención y rastreos","Salud de las personas adultas y adultos mayores","Cirugía","SAD-CX2 · Oncología quirúrgica y cirugía digestiva","SAD-CX2"
"Q0567","cirugia","42","Salud pública","Prevención, APS y epidemiología","Niveles de prevención y rastreos","Salud de las personas adultas y adultos mayores","Cirugía","SAD-CX2 · Oncología quirúrgica y cirugía digestiva","SAD-CX2"
"Q0579","cirugia","54","Salud pública","Prevención, APS y epidemiología","Niveles de prevención y rastreos","Salud de las personas adultas y adultos mayores","Cirugía","SAD-CX3 · Cirugía torácica, trauma, preoperatorio y postoperatorio","SAD-CX3"
